,context,answer,label
1191,"['у_ADP', 'многие_ADJ', 'душа_NOUN', 'не_PART', 'на_ADP', 'место_NOUN', 'из_ADP', 'за_ADP', 'то_PRON', 'чтобы_SCONJ', 'не_PART', 'делаютдобро_NUM', 'дело_NOUN', 'в_ADP', 'жизнь_NOUN', 'поэтому_ADV', 'считать_VERB', 'себя_PRON', 'красивый_ADJ', 'ахх_NOUN', 'внутри_ADV', '**ва_NOUN', 'молодец_NOUN', 'согласный_ADJ', 'с_ADP', 'ты_PRON', 'ладно_PART', 'пора_NOUN', 'идти_VERB', 'прощать_VERB']","['до_ADP', 'встреча_NOUN', 'на_ADP', 'этот_DET', 'место_NOUN', 'через_ADP', 'неделя_NOUN']",people
1192,"['ну_PART', 'да_PART', 'семья_NOUN', 'большой_ADJ', 'крутой_ADJ', 'какой_DET', 'жанр_NOUN', 'думать_VERB', 'перебираться_VERB', 'в_ADP', 'москва_PROPN ', 'сейчас_ADV', 'гастроль_NOUN', 'тудабыть_VERB', 'ну_PART', 'и_PART', 'остаться_VERB', 'наверное_ADV', 'ну...поп-музыка_NOUN', 'грубо_ADV', 'говорить_VERB', 'а_CCONJ', 'ты_PRON', 'что_PRON', 'заниматься_VERB', 'вообще_ADV', '**ва_NOUN', 'если_SCONJ', 'быть_VERB', 'такой_DET', 'возможность_NOUN', 'почему_ADV', 'бы_PART', 'и_PART', 'нет_VERB', 'а_CCONJ', 'я_PRON', 'работать_VERB', 'в_ADP', 'фирма_NOUN', 'строить_VERB', 'коттедж_NOUN', 'всякий_DET', 'поселкамипроектирый_VERB', 'и_CCONJ', 'застраивать_VERB', 'побережье_NOUN', 'черноморский_ADJ']","['крутой_ADJ', 'что_SCONJ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'возможность_NOUN', 'перебираться_VERB', 'в_ADP', 'москва_PROPN ', 'и_CCONJ', 'заниматься_VERB', 'музыка_NOUN', 'а_CCONJ', 'какой_DET', 'у_ADP', 'ты_PRON', 'план_NOUN', 'на_ADP', 'будущее_NOUN']",ai
1193,"['а_CCONJ', 'я_PRON', 'жить_VERB', 'за_ADP', 'граница_NOUN', 'знать_VERB', 'три_NUM', 'язык_NOUN', 'работать_VERB', 'переводчик_NOUN', 'что_PRON', 'ты_PRON', 'увлекаться_VERB', 'я_PRON', 'студент_NOUN', 'увлекаться_VERB', 'нумизматика_NOUN', 'любить_VERB', 'история_NOUN', '**ва_NOUN', 'не_PART', 'особо_ADV', 'больше_ADV', 'нравиться_VERB', 'поесть_VERB', 'от_ADP', 'пузо_NOUN', 'и_CCONJ', 'потом_ADV', 'ксинутьпара_NOUN', 'лишний_ADJ', 'кило_VERB', 'в_ADP', 'танец_NOUN', 'и_CCONJ', 'наверное_ADV', 'если_SCONJ', 'бы_PART', 'не_PART', 'бояться_VERB', 'темнота_NOUN', 'давно_ADV', 'уже_ADV', 'научиласьбы_NOUN', 'плавать_VERB']","['а_CCONJ', 'я_PRON', 'уметь_VERB', 'плавать_VERB', 'я_PRON', 'папа_NOUN', 'еще_ADV', 'в_ADP', 'детство_NOUN', 'научать_VERB']",people
1194,"['мой_DET', 'сын_NOUN', 'и_CCONJ', 'и_PART', 'жена_NOUN', 'в_ADP', 'восторг_NOUN', 'от_ADP', 'мой_DET', 'стряпни😂_NOUN', 'вперед_ADV', 'не_PART', 'бояться_VERB', 'ошибаться_VERB', 'и_PART', 'все_PRON', 'получаться_VERB', 'из_ADP', 'маленький_ADJ', 'город_NOUN', 'но_CCONJ', 'жить_VERB', 'в_ADP', 'москвбыть_VERB', 'я_PRON', 'тоже_PART', 'из_ADP', 'маленький_ADJ', 'город_NOUN', 'уфа_PROPN ', 'а_CCONJ', 'жить_VERB', 'в_ADP', 'москва_PROPN ']","['москва_PROPN ', '-гостеприимный_ADJ', 'город_NOUN']",people
1195,"['готовить_VERB', 'для_ADP', 'кто-нибудь_NOUN', 'я_PRON', 'не_PART', 'хотеть_VERB', 'ребенок_NOUN', ',наверное_ADV', 'я_PRON', 'ненормальный_ADJ', 'колледж_PROPN ', 'пищевой_ADJ', 'промышленность_NOUN']","['ну_PART', 'по_ADP', 'крайний_ADJ', 'мера_NOUN', 'на_ADP', 'данный_ADJ', 'момент_NOUN', 'не_PART', 'хотеть_VERB', 'а_CCONJ', 'как_SCONJ', 'ты_PRON', 'относиться_VERB', 'к_ADP', 'детям7_NUM']",people
1196,"['чтож_NOUN', 'я_PRON', 'и_PART', 'так_ADV', 'вы_PRON', 'задерживать_VERB', 'ложиться_VERB', 'скорее_ADV', 'спатий_ADJ', 'спасибо_NOUN', 'за_ADP', 'ваш_DET', 'беседа_NOUN', 'и_CCONJ', 'совет_NOUN', '**собеседник:_NOUN', 'ничто_PRON', 'страшный_ADJ', 'жизнь_PROPN ', 'всегда_ADV', 'важный_ADJ', 'время_NOUN', '**вы:_NOUN', 'это_PRON', 'мудрый_ADJ', 'слово_NOUN', 'я_PRON', 'они_PRON', 'запомнить_VERB']","['мы_PRON', 'мочь_VERB', 'завтра_ADV', 'еще_ADV', 'поболтать_VERB']",people
1197,"['красивый_PROPN ', 'мой_DET', 'вредный_ADJ', 'весловухой_ADJ', 'шотландский_ADJ', 'порода_NOUN', 'очень_ADV', 'милый_ADJ', 'кот_PRON', '**вы:_NOUN', 'да_PART', 'а_CCONJ', 'мой_DET', 'дворняга_NOUN', 'любить_VERB', 'корм_NOUN', 'и_CCONJ', 'больше_ADV', 'ничто_PRON', 'неесть_VERB']","['ой_INTJ', 'какой_DET', 'же_PART', 'он_PRON', 'сладкоежка_NOUN']",ai
1198,"['**вы:**_NOUN', 'да_PROPN ', 'какой_DET', 'вышивка_PROPN ', 'крючок_NOUN']","['а_CCONJ', 'что_PRON', 'вышивать_VERB']",people
1199,"['я_PRON', 'с_ADP', 'донецк_PROPN ', 'кстати_ADV', 'я_PRON', 'программист_NOUN', 'и_CCONJ', 'рисовать_ADJ', 'комикс_NOUN', 'а_CCONJ', 'ты_PRON', 'что_PRON', 'заниматься_VERB', '**собеседник:_NOUN', 'оооооо_PROPN ', 'все_PRON', 'и_PART', 'не_PART', 'писать_VERB', 'если_SCONJ', 'вкратце_ADV', 'то_SCONJ', 'занимаюсьзооволонтерство_NOUN', 'помогать_VERB', 'животное_NOUN', 'в_ADP', 'общий_ADJ', 'в_ADP', 'самогодомый_NOUN', 'x_NUM', 'лисенок_NOUN', 'очень_ADV', 'любить_VERB', 'читать_VERB', 'просто_PART', 'нравитсязапахнуть_NOUN', 'бумага_NOUN', 'так_ADV', 'же_PART', 'спорт_NOUN', 'заниматься_VERB', 'легкий_ADJ', 'атлетика_NOUN', 'класс,т_PROPN ', 'большой_ADJ', 'молодец_NOUN', ',плавать_VERB', 'или_CCONJ', 'уметь_VERB']","['бегать_VERB', 'в_ADP', 'основной_ADJ', 'по_ADP', 'утро_NOUN', 'а_CCONJ', 'потом_ADV', 'шикарный_ADJ', 'завтрак_NOUN', 'и_CCONJ', 'кормить_NOUN', 'свой_DET', 'питомец_NOUN']",people
1200,"['**вы:**_NOUN', 'ну_PART', 'двек_ADJ', 'а_CCONJ', 'в_ADP', 'армия_NOUN', 'быть_AUX', '**вы:_NOUN', 'нет_PART']","['а_CCONJ', 'я_PRON', 'быть_VERB', 'и_CCONJ', 'ничуть_ADV', 'не_PART', 'жалеть_NOUN', 'а_CCONJ', 'почему_ADV', 'ты_PRON', 'не_PART', 'быть_VERB']",people
1201,"['а_CCONJ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'мечта_NOUN', 'быть_VERB', '**собеседник:_NOUN', 'какой_DET', '**ва_NOUN', 'собака_NOUN']","['мочь_VERB', 'хорошо_ADV', 'кот_NOUN', 'от_ADP', 'он_PRON', 'шерсть_NOUN', 'малый_ADJ']",people
1202,"['хороший_ADJ', 'знак_ADP', 'отвлечься_VERB', 'немного_ADV', 'ох_INTJ', 'прощать_VERB', 'я_PRON', 'точно_ADV', 'не_PART', 'отвлекать_VERB', 'ты_PRON', 'сколько_ADV', 'твой_DET', 'деткамлет_NOUN']","['нет_PART', 'нет_PART', 'ты_PRON', 'не_PART', 'отвлекать_VERB', 'я_PRON']",ai
1203,"['**вы:**_NOUN', 'рыбка_PROPN ', 'половить_VERB', 'шашлычок_NOUN', 'зажарить_VERB', 'отличный_ADJ', 'симпатичный_ADJ', 'вы_PRON', 'должен_ADJ', 'быть_VERB', 'я_PRON', 'вы_PRON', 'представляюзагорелый_ADJ', 'под_ADP', 'полевой_ADJ', 'солнце_NOUN', 'богатырь_NOUN', '**вы:_NOUN', 'ну_PART', 'примерно_ADV', 'так_ADV', 'только_ADV', 'рост_NOUN', 'я_PRON', 'не_PART', 'очень_ADV']","['не_PART', 'важный_ADJ', 'рост_NOUN', 'не_PART', 'главное_NOUN']",ai
1204,"['из_ADP', 'санкт::петербург_PROPN ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'хобби_NOUN', 'я_PRON', 'увлекаться_VERB', 'рыбалка_NOUN', 'вот_PART', 'чутьпотеплеть_VERB', 'и_PART', 'каждый_ADJ', 'выходной_NOUN', 'быть_AUX', 'ездить_VERB', 'на_ADP', 'озеро_NOUN', 'а_CCONJ', 'я_PRON', 'любить_VERB', 'танцевать_VERB', 'и_CCONJ', 'у_ADP', 'мы_PRON', 'быть_VERB', 'коллектив_NOUN', 'которымма_NOUN', 'работать_VERB', 'на_ADP', 'праздник_NOUN', 'корпоратив_NOUN', 'свадьба_NOUN']","['а_CCONJ', 'коллектив_NOUN', 'на_ADP', 'рыбалка_NOUN', 'не_PART', 'ездить_VERB', 'знать_VERB', 'хороший_ADJ', 'место_NOUN', 'для_ADP', 'большой_ADJ', 'компания_NOUN']",people
1205,"['здорово_ADV', 'бывать_VERB', 'в_ADP', 'опера_NOUN', 'сам_ADJ', 'выступать_VERB', 'также_ADV', 'и_PART', 'петь_NOUN', 'неплохо_NOUN', '**ва_NOUN', 'какой_DET', 'твой_DET', 'любимый_ADJ', 'блюдо_NOUN']","['тар_NOUN', 'тарин_ADJ']",people
1206,"['двое_NUM', 'мальчик_PROPN ', 'и_CCONJ', 'девочка_NOUN', '**собеседник:**_NOUN', 'вот_PART', 'уже_ADV', 'считать_VERB', 'букет_NOUN', 'отдавать_VERB', 'они_PRON', 'в_ADP', 'огород_NOUN', 'бабуля_NOUN', 'что_PRON', 'спать_VERB', 'наверное_ADV', 'пора_NOUN', 'да_PROPN ', 'быть_AUX', 'помогать_VERB', 'пока_SCONJ', 'не_PART', 'хотеть_VERB', 'скоро_ADV', 'пойти_VERB', 'завтра_ADV', 'деть_VERB', 'много_ADV']","['что_SCONJ', 'планировать_VERB', 'завтра_ADV', 'заниматься_VERB']",people
1207,"['**вы:**_NOUN', 'семья_PROPN ', 'пока_ADV', 'тоже_PART', 'нет_VERB', 'но_CCONJ', 'быть_VERB', 'парень_NOUN', 'долго_ADV', 'встречаться_VERB', 'а_CCONJ', 'где_ADV', 'ты_PRON', 'работать_VERB', 'да_PART', 'около_ADP', 'x_NUM', 'год_NOUN']","['я_PRON', 'работать_VERB', 'дизайнер_NOUN', 'создавать_VERB', 'проект_NOUN', 'домоварищ_NOUN', 'а_CCONJ', 'семья_NOUN', 'пока_ADV', 'не_PART', 'заводить_VERB', 'но_CCONJ', 'очень_ADV', 'хотеть_VERB']",people
1208,"['**вы:**_NOUN', 'да_PROPN ', 'сколько_ADV', '**ва_NOUN', 'xx_NUM', 'год_NOUN']","['за_ADP', 'что_PRON', 'ха-ха_ADJ']",people
1209,"['а_CCONJ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'какой_DET', 'быть_VERB', 'мечта_NOUN', 'рутина_NOUN', 'утомлять_VERB', '**собеседник:_NOUN', 'только_PART', 'я_PRON', 'мечтать_VERB', 'покорять_VERB', 'эверестак_PRON', '**вы:_NOUN', 'это_PRON', 'тоже_PART', 'здорово_ADJ']","['спасибо_PROPN ', 'я_PRON', 'думать_VERB', 'что_SCONJ', 'это_PRON', 'быть_AUX', 'незабываемый_ADJ', 'опыт_NOUN']",ai
1210,"['я_PRON', 'тоже_PART', 'заниматься_VERB', 'спорт_NOUN', 'какой_DET', 'бег_PROPN ', 'бегать_VERB', 'по_ADP', 'утро_NOUN']","['бег_NOUN', 'это_PRON', 'здоровый_ADJ']",ai
1211,"['я_PRON', 'звать_VERB', 'ян_PROPN ', '**собеседник:_NOUN', 'что_PRON', 'заниматься_VERB', 'кто_PRON', 'работать_VERB', '**вы:_NOUN', 'то_PRON', 'мочь_VERB', 'бы_PART', 'набросать_VERB', 'для_ADP', 'я_PRON', 'эскиз_NOUN', 'одежда_NOUN']","['в_ADP', 'целое_NOUN', 'можно_ADV', 'какой_DET', 'конкретный_ADV', 'одежда_NOUN']",people
1212,"['если_SCONJ', 'быть_VERB', 'способность_NOUN', 'то_SCONJ', 'конечно_ADV', 'пробовать_VERB', 'это_PRON', 'я_PRON', 'про_ADP', 'музыка_NOUN', 'ну_PART', 'в_ADP', 'музыка_NOUN', 'очень_ADV', 'серьезный_ADJ', 'конкуренция_NOUN', 'это_PRON', 'ты_PRON', 'не_PART', 'программист_NOUN', '300кать_NOUN', '/сяча_NOUN', 'здесь_ADV', 'не_PART', 'поспорить_VERB', 'быть_VERB', 'альтернативный_ADJ', 'вариант_NOUN']","['конечно_ADV', 'быть_VERB', 'много_ADV', 'альтернативный_ADJ', 'вариант_NOUN']",ai
1213,"['а_CCONJ', 'еще_ADV', 'я_PRON', 'очень_ADV', 'красивый_ADV', 'рисую_NOUN', 'я_PRON', 'больше_ADV', 'любить_VERB', 'фортепиано_VERB', 'я_PRON', 'в_ADP', 'психолог_NOUN', 'рисовать_ADJ', 'мой_DET', 'родитель_NOUN', 'в_ADP', 'развод_NOUN', 'любить_VERB', 'желтый_ADJ', 'цвет_NOUN', 'но_CCONJ', 'психолог_NOUN', 'говорить_VERB', 'что_SCONJ', 'это_PRON', 'неплохой_ADJ', 'хороший_ADV', 'что_PRON', 'у_ADP', 'вы_PRON', 'быть_VERB', 'семья_NOUN', 'ценить_VERB', 'кто_PRON', 'работать_VERB', 'очень_ADV', 'любить_VERB', 'воспитывать_VERB', 'ребенок_NOUN']","['а_CCONJ', 'так_ADV', 'же_PART', 'я_PRON', 'много_ADV', 'работать_VERB']",ai
1214,"['вернуться_VERB', 'с_ADP', 'фотосессия_NOUN', 'фотографировать_VERB', 'модель_NOUN', 'они_PRON', 'очень_ADV', 'красивый_ADJ', 'верить_VERB', '**вы:_NOUN', 'какой_DET', 'у_ADP', 'ты_PRON', 'хобби_NOUN']","['у_ADP', 'я_PRON', 'очень_ADV', 'необычный_ADJ', 'хобби_NOUN']",people
1215,"['я_PRON', 'делать_VERB', 'тортик_NOUN', 'кто_PRON', 'работать_VERB', 'о_INTJ', 'я_PRON', 'тоже_PART', 'хорошо_ADV', 'печь_NOUN', 'я_PRON', 'работать_VERB', 'медсестра_NOUN', 'а_CCONJ', 'ты_PRON', 'работать_VERB', '**вы:_NOUN', 'да_PART', 'кондитер_NOUN', 'а_CCONJ', 'ты_PRON', 'учиться_VERB']","['учиться_VERB', 'на_ADP', 'повышение_NOUN', 'квалификация_NOUN']",people
1216,"['да_PART', 'инста_NOUN', 'вк_NOUN', 'сейчас_ADV', 'для_ADP', 'ютуб-канал_NOUN', 'больше_VERB', 'нравиться_VERB', 'работа_NOUN', 'или_CCONJ', 'приходиться_VERB', 'круглый_ADJ', 'сутки_NOUN', 'работать_VERB', 'последний_ADJ', 'делать_VERB', 'для_ADP', 'обзорщик_NOUN', 'телефон_NOUN', 'делать_VERB', 'забавныйпарень_NOUN', 'дарить_VERB', 'мы_PRON', 'весь_DET', 'по_ADP', 'последний_ADJ', 'самсунга_NOUN', 'а_CCONJ', 'я_PRON', 'они_PRON', 'терпеть_VERB', 'не_PART', 'мочь_VERB', 'работа_NOUN', 'обожать_VERB', 'а_CCONJ', 'ты_PRON', 'свой_DET', 'тоже_PART', 'ведь_PART', 'очень_ADV', 'интересный_ADJ', 'у_ADP', 'я_PRON', 'много_ADV', 'друг_NOUN', 'дизайнер_NOUN']","['они_PRON', 'я_PRON', 'помогать_VERB', 'и_CCONJ', 'вдохновлять_VERB', 'на_ADP', 'создание_NOUN', 'новый_ADJ', 'проект_NOUN', 'надеяться_VERB', 'что_SCONJ', 'скоро_ADV']",ai
1217,"['я_PRON', 'печь_NOUN', 'торт_NOUN', 'ооотец_NOUN', '**вы:_NOUN', 'это_PRON', 'увлечение_NOUN', 'у_ADP', 'я_PRON', 'с_ADP', 'детство_NOUN', 'а_CCONJ', 'ты_PRON']","['я_PRON', 'торт_NOUN', 'не_PART', 'печь_NOUN', 'что_PRON', 'еще_ADV', 'нравиться_VERB']",people
1218,"['а_CCONJ', 'я_PRON', 'актриса_NOUN', 'сниматься_VERB', 'в_ADP', 'кино_NOUN', 'пока_SCONJ', 'еще_ADV', 'не_PART', 'выходить_VERB', 'но_CCONJ', 'мочь_VERB', 'по_ADP', 'секрет_NOUN', 'сказать_VERB', 'название_NOUN', 'зов_NOUN', 'судьба_NOUN', 'крутой_ADJ', 'поздравлять_VERB', 'васяча_NOUN', 'спасибо_PROPN ', 'у_ADP', 'вы_PRON', 'тоже_PART', 'хороший_ADJ', 'профессия_NOUN']","['спасибо_PROPN ', 'я_PRON', 'работать_VERB', 'в_ADP', 'маркетинговый_ADJ', 'агентство_NOUN', 'заниматься_VERB', 'продвижение_NOUN', 'бренд_NOUN', 'в_ADP', 'социальный_ADJ', 'сеть_NOUN']",ai
1219,"['ой_INTJ', 'а_CCONJ', 'что_PRON', 'вы_PRON', 'заниматься_VERB', 'кроме_ADP', 'кино_NOUN', 'а_CCONJ', 'кто_PRON', 'вы_PRON', 'работать_VERB', 'антонина::егоровна_PROPN ', 'я_PRON', 'у_NOUN', 'я_PRON', 'на_ADP', 'пенсия_NOUN']","['а_CCONJ', 'кто_PRON', 'работать_VERB', 'до_ADP', 'то_PRON', 'как_SCONJ', 'выходить_VERB', 'на_ADP', 'пенсия_NOUN']",people
1220,"['быть_VERB', 'у_ADP', 'вы_PRON', 'хобби_NOUN', 'или_CCONJ', 'увлечение_NOUN', 'какой_DET', 'то_PRON', '**собеседник:_NOUN', 'не_PART', 'быть_AUX', 'о_ADP', 'работа_NOUN', 'какой_DET', 'отдых_NOUN', 'предпочитать_VERB', 'ну_PART', 'всегда_ADV', 'нравиться_VERB', 'комнатный_ADJ', 'растение_NOUN', 'но_CCONJ', 'на_ADP', 'цветы_NOUN', 'у_ADP', 'я_PRON', 'аллергия_NOUN', 'так_ADV', 'что_PRON', 'я_PRON', 'любить_VERB', 'рыбалка_NOUN', 'и_CCONJ', 'по_ADP', 'пятница_NOUN', 'ходить_VERB', 'в_ADP', 'караок_NOUN', 'бар_NOUN', 'любить_VERB', 'попеть_VERB', 'я_PRON', 'тоже_PART', 'любить_VERB', 'цветы_NOUN', 'но_CCONJ', 'они_PRON', 'умень_PROPN ', 'вянуть_VERB']","['так_ADV', 'что_SCONJ', 'у_ADP', 'мы_PRON', 'быть_VERB', 'много_ADV', 'общий_ADJ']",ai
1221,"['я_PRON', 'очень_ADV', 'жаль_ADV', 'а_CCONJ', 'что_PRON', 'насчет_VERB', 'работа_NOUN', 'я_PRON', 'работать_VERB', 'в_ADP', 'кол_NOUN', 'центр_NOUN', 'т_PROPN ', 'к_ADP', 'сложный_ADJ', 'совмещать_VERB', 'учеба_NOUN', 'и_CCONJ', 'хороший_ADJ', 'работа_NOUN', '**вы:_NOUN', 'какой_DET', 'ваш_DET', 'план_NOUN', 'на_ADP', 'жизнь_NOUN']","['работать_VERB', 'и_CCONJ', 'зарабатывать_VERB']",people
1222,"['у_ADP', 'вы_PRON', 'быть_VERB', 'брат_NOUN', 'или_CCONJ', 'сестра_NOUN', 'как_ADV', 'вы_PRON', 'с_ADP', 'это_PRON', 'жить_NOUN', 'нет,только_ADV', 'собака_NOUN', 'и_CCONJ', 'друг_NOUN', 'отличный_ADJ', 'просто_NOUN', 'а_CCONJ', 'я_PRON', 'вот_PART', 'на_ADP', 'рыбалка_NOUN', 'сидеть_VERB', 'любить_VERB', 'ее😊_NOUN']","['на_ADP', 'самый_ADJ', 'дело_NOUN', 'у_ADP', 'я_PRON', 'быть_VERB', 'кот_NOUN', 'который_PRON', 'я_PRON', 'кормить_VERB', 'причёсывать_VERB', 'и_CCONJ', 'играть_VERB', 'с_ADP', 'он_PRON']",people
